listing_id,room_type,description,price,from_date,to_date,landlord_id,longitude,latitude
3792844,Private room,Condo in Chicago · ★5.0 · 1 bedroom · 2 beds · 1 private bath,55,2023-12-18,2024-12-16,19471032,-87.63055,41.877
4417718,Private room,Rental unit in Chicago · ★4.87 · 1 bedroom · 1 bed · 1 private bath,50,2023-12-18,2024-12-16,1096941,-87.70514,41.96114
4457161,Entire home/apt,Rental unit in Chicago · ★4.98 · 3 bedrooms · 3 beds · 1 bath,199,2023-12-18,2024-12-16,23128169,-87.67795,41.95931
3809530,Entire home/apt,Rental unit in Chicago · ★4.98 · 1 bedroom · 1 bed · 1 bath,257,2023-12-18,2024-12-16,19578992,-87.67359,41.90173
4484723,Entire home/apt,Rental unit in Chicago · ★4.86 · 1 bedroom · 1 bed · 1 bath,0,2023-12-18,2024-12-16,2153,-87.63392,41.90317
4503414,Private room,Home in Chicago · ★4.55 · 1 bedroom · 1 bed · 0 shared baths,33,2023-12-18,2024-12-16,20059524,-87.63322,41.85565
3811926,Private room,Home in Chicago · ★4.82 · 1 bedroom · 1 bed · 1 shared bath,39,2023-12-18,2024-12-16,11231030,-87.72921,41.78392
3870522,Entire home/apt,Condo in Chicago · ★4.80 · 2 bedrooms · 3 beds · 1 bath,194,2023-12-18,2024-12-16,3771351,-87.66574,41.97351
4567558,Private room,Rental unit in Chicago · ★4.64 · 2 bedrooms · 2 beds · 1 shared bath,107,2023-12-18,2024-12-16,2169532,-87.73814,41.95501
3897045,Entire home/apt,Condo in Chicago · ★4.59 · 1 bedroom · 1 bed · 1 bath,98,2023-12-18,2024-12-16,3843347,-87.62726,41.89637
3946324,Private room,Home in Chicago · ★4.70 · 1 bedroom · 1 bed · 1 shared bath,95,2023-12-18,2024-12-16,20449664,-87.79432,41.94306
4592031,Private room,Townhouse in Chicago · ★4.96 · 2 bedrooms · 2 beds · 2 shared baths,100,2023-12-18,2024-12-16,23803571,-87.65747,41.96574
3951336,Entire home/apt,Rental unit in Chicago · 1 bedroom · 1 bed · 1 bath,0,2023-12-18,2024-12-16,20130521,-87.61862,41.89874
4598631,Entire home/apt,Condo in Chicago · ★4.61 · 2 bedrooms · 6 beds · 2 baths,128,2023-12-18,2024-12-16,1649647,-87.66693,41.9116
3953322,Entire home/apt,Home in Chicago · ★4.80 · 3 bedrooms · 3 beds · 2.5 baths,109,2023-12-18,2024-12-16,20490917,-87.64014,41.91374
6053269,Private room,Aparthotel in Chicago · ★4.85 · 2 bedrooms · 2 beds · 2 baths,328,2023-12-18,2024-12-16,24705990,-87.66777,41.97106
4632510,Entire home/apt,Rental unit in Chicago · ★4.79 · 2 bedrooms · 2 beds · 1 bath,93,2023-12-18,2024-12-16,1563534,-87.69556,41.90376
6057908,Entire home/apt,Rental unit in Chicago · ★4.83 · 2 bedrooms · 2 beds · 1 bath,146,2023-12-18,2024-12-16,31673,-87.65391,41.93886
6065318,Private room,Home in Chicago · ★4.95 · 1 bedroom · 3 beds · 1 private bath,69,2023-12-18,2024-12-16,20374823,-87.68459,41.94815
4644849,Entire home/apt,Rental unit in Chicago · ★4.82 · 2 bedrooms · 1 bed · 1 bath,0,2023-12-18,2024-12-16,24047255,-87.64822,41.95904
6086065,Entire home/apt,Rental unit in Chicago · ★4.96 · 2 bedrooms · 3 beds · 1 bath,77,2023-12-18,2024-12-16,27005011,-87.69222,41.92428
4662201,Private room,Loft in Chicago · ★4.86 · 1 bedroom · 2 beds · 1 private bath,100,2023-12-18,2024-12-16,24124115,-87.661751,41.900188
6103492,Entire home/apt,Rental unit in Chicago · ★4.63 · 2 bedrooms · 2 beds · 2 baths,59,2023-12-18,2024-12-16,31669178,-87.74773,41.95993
4730797,Private room,Home in Chicago · ★4.83 · 1 bedroom · 2 beds · 1 shared bath,57,2023-12-18,2024-12-16,2892101,-87.70158,41.92125
4731523,Private room,Home in Chicago · ★4.85 · 1 bedroom · 2 beds · 1 shared bath,53,2023-12-18,2024-12-16,2892101,-87.70154,41.92286
6133986,Entire home/apt,Loft in Chicago · ★4.67 · 2 bedrooms · 2 beds · 1 bath,279,2023-12-18,2024-12-16,4267791,-87.6445,41.88796
4785815,Entire home/apt,Rental unit in Chicago · ★5.0 · 1 bedroom · 1 bed · 1 bath,0,2023-12-18,2024-12-16,24671850,-87.64757,41.94207
4786970,Private room,Loft in Chicago · ★4.81 · 1 bedroom · 1 bed · 1.5 shared baths,119,2023-12-18,2024-12-16,24676863,-87.67521,41.90992
4793938,Hotel room,Aparthotel in Chicago · ★4.93 · 2 bedrooms · 2 beds,328,2023-12-18,2024-12-16,24705990,-87.66777,41.97106
6153674,Entire home/apt,Rental unit in Chicago · ★4.73 · 3 bedrooms · 3 beds · 2 baths,193,2023-12-18,2024-12-16,683529,-87.68115,41.94078
6185638,Private room,Rental unit in Chicago · ★4.41 · 1 bedroom · 1 bed · 0 shared baths,0,2023-12-18,2024-12-16,12365760,-87.71665,41.94165
4803582,Entire home/apt,Guesthouse in Chicago · ★4.76 · 1 bedroom · 1 bed · 1 bath,135,2023-12-18,2024-12-16,24267774,-87.67569,41.90596
4840199,Entire home/apt,Serviced apartment in Chicago · ★4.90 · 3 bedrooms · 3 beds · 2 baths,429,2023-12-18,2024-12-16,24705990,-87.66798,41.97095
4840753,Private room,Boutique hotel in Chicago · ★4.97 · 1 bedroom · 2 beds · 1 shared bath,260,2023-12-18,2024-12-16,24705990,-87.66777,41.97106
4852830,Private room,Condo in Chicago · ★4.92 · 1 bedroom · 1 bed · 1 shared bath,120,2023-12-18,2024-12-16,597871,-87.65146,41.91233
6232258,Entire home/apt,Rental unit in Chicago · ★4.65 · 2 bedrooms · 3 beds · 1 bath,58,2023-12-18,2024-12-16,32336500,-87.709857,41.908515
4872152,Private room,Rental unit in Chicago · ★4.73 · 1 bedroom · 1 bed · 1 shared bath,48,2023-12-18,2024-12-16,21922655,-87.68954,41.90637
6288917,Private room,Home in Chicago · ★4.62 · 2 bedrooms · 3 beds · 1 private bath,125,2023-12-18,2024-12-16,20449664,-87.79497528076172,41.94222259521485
6363328,Entire home/apt,Rental unit in Chicago · ★4.83 · Studio · 1 bed · 1 bath,89,2023-12-18,2024-12-16,33154489,-87.69577,41.96857
4923963,Entire home/apt,Rental unit in Chicago · ★4.38 · 1 bedroom · 2 beds · 1 bath,100,2023-12-18,2024-12-16,23197213,-87.61664,41.80944
6365974,Entire home/apt,Bungalow in Chicago · ★4.79 · 2 bedrooms · 2 beds · 1 bath,79,2023-12-18,2024-12-16,31669178,-87.54074,41.65064
6374350,Private room,Townhouse in Chicago · ★4.95 · 1 bedroom · 1 bed · 1 private bath,79,2023-12-18,2024-12-16,6700231,-87.68333,41.94812
4925062,Private room,Home in Chicago · ★4.57 · 1 bedroom · 1 bed · 1 shared bath,0,2023-12-18,2024-12-16,25368785,-87.6076,41.687
4930338,Entire home/apt,Condo in Chicago · ★4.67 · 1 bedroom · 1 bed · 1 bath,146,2023-12-18,2024-12-16,23197213,-87.61328,41.81214
6374890,Entire home/apt,Rental unit in Chicago · ★4.80 · 1 bedroom · 1 bed · 1 bath,119,2023-12-18,2024-12-16,33221491,-87.69722,41.89972
5074013,Entire home/apt,Rental unit in Chicago · ★4.98 · 2 bedrooms · 2 beds · 1 bath,275,2023-12-18,2024-12-16,10209853,-87.62217,41.89295
5102125,Private room,Condo in Chicago · ★4.86 · 1 bedroom · 1 bed · 1.5 shared baths,74,2023-12-18,2024-12-16,10613587,-87.65926,41.89492
6378085,Entire home/apt,Rental unit in Chicago · ★4.71 · 2 bedrooms · 3 beds · 1 bath,115,2023-12-18,2024-12-16,33245101,-87.70459,41.95185
5117490,Private room,Home in Chicago · ★4.92 · 1 bedroom · 1 bed · 2 baths,114,2023-12-18,2024-12-16,1407749,-87.69244,41.89998
6386641,Entire home/apt,Rental unit in Chicago · ★4.94 · 2 bedrooms · 2 beds · 1 bath,126,2023-12-18,2024-12-16,214243,-87.67495972350929,41.89224868090286
5126218,Entire home/apt,Home in Chicago · ★5.0 · 3 bedrooms · 3 beds · 3 baths,175,2023-12-18,2024-12-16,13228002,-87.67979,41.92026
6396451,Entire home/apt,Condo in Chicago · ★4.92 · 2 bedrooms · 2 beds · 2 baths,0,2023-12-18,2024-12-16,33352393,-87.64676,41.86156
5185790,Entire home/apt,Condo in Chicago · 3 bedrooms · 4 beds · 3.5 baths,5000,2023-12-18,2024-12-16,26819996,-87.66947,41.8911
6419072,Entire home/apt,Rental unit in Chicago · ★5.0 · 1 bedroom · 1 bed · 2 baths,0,2023-12-18,2024-12-16,7430573,-87.73082,41.95533
5195252,Private room,Condo in Chicago · ★4.89 · 1 bedroom · 1 bed · 1 private bath,55,2023-12-18,2024-12-16,26874445,-87.67943,41.90451
5205377,Private room,Condo in Chicago · ★4.91 · 1 bedroom · 1 bed · 1 private bath,52,2023-12-18,2024-12-16,26874445,-87.67967,41.90434
5210927,Entire home/apt,Rental unit in Chicago · ★4.89 · 1 bedroom · 1 bed · 1 bath,103,2023-12-18,2024-12-16,8813383,-87.68574,41.89329
5210931,Entire home/apt,Townhouse in Chicago · ★4.92 · 1 bedroom · 2 beds · 2 baths,179,2023-12-18,2024-12-16,26957265,-87.68084,41.89053
6423299,Entire home/apt,Rental unit in Chicago · ★4.91 · 3 bedrooms · 4 beds · 2 baths,221,2023-12-18,2024-12-16,5228189,-87.65661,41.8948
6424931,Entire home/apt,Rental unit in Chicago · ★4.31 · 2 bedrooms · 2 beds · 1 bath,99,2023-12-18,2024-12-16,31669178,-87.74889,41.95965
6447131,Entire home/apt,Rental unit in Chicago · ★4.82 · 2 bedrooms · 2 beds · 2 baths,129,2023-12-18,2024-12-16,5640784,-87.63442,41.8972
5231461,Entire home/apt,Condo in Chicago · ★4.91 · 2 bedrooms · 2 beds · 2 baths,170,2023-12-18,2024-12-16,27074701,-87.693,41.90168
6460914,Entire home/apt,Home in Chicago · ★5.0 · 1 bedroom · 1 bed · 1 bath,0,2023-12-18,2024-12-16,8759336,-87.68432,42.00651
5283285,Private room,Rental unit in Chicago · ★4.58 · 1 bedroom · 1 bed · 1 shared bath,25,2023-12-18,2024-12-16,22215535,-87.67082,41.85707
6472628,Private room,Home in Chicago · ★4.78 · 1 bedroom · 1 bed · 1.5 shared baths,68,2023-12-18,2024-12-16,33813743,-87.67714,41.84998
5297152,Private room,Home in Chicago · ★4.90 · 1 bedroom · 1 bed · 1 private bath,71,2023-12-18,2024-12-16,9499059,-87.59814,41.79857
6480445,Entire home/apt,Rental unit in Chicago · ★4.90 · 3 bedrooms · 3 beds · 1 bath,160,2023-12-18,2024-12-16,28172807,-87.71078,41.93395
5320006,Entire home/apt,Rental unit in Chicago · ★4.75 · 2 bedrooms · 2 beds · 1 bath,90,2023-12-18,2024-12-16,7723412,-87.65939,41.86971
5321981,Private room,Loft in Chicago · ★4.54 · 1 bedroom · 1 bed · 1 shared bath,119,2023-12-18,2024-12-16,24676863,-87.67684,41.9086
6488146,Entire home/apt,Rental unit in Chicago · ★4.92 · 2 bedrooms · 2 beds · 2 baths,180,2023-12-18,2024-12-16,3965428,-87.61744,41.88581
5359984,Entire home/apt,Rental unit in Chicago · ★4.84 · 3 bedrooms · 5 beds · 2.5 baths,182,2023-12-18,2024-12-16,4698713,-87.66585,41.89558
6499322,Entire home/apt,Rental unit in Chicago · ★4.81 · 2 bedrooms · 2 beds · 1 bath,134,2023-12-18,2024-12-16,33870996,-87.63256,41.84883
5406217,Entire home/apt,Condo in Chicago · ★4.98 · 1 bedroom · 1 bed · 2 baths,175,2023-12-18,2024-12-16,28022926,-87.70807,41.92723
6504170,Entire home/apt,Loft in Chicago · ★4.86 · 2 bedrooms · 2 beds · 1 bath,100,2023-12-18,2024-12-16,4591141,-87.67012,41.89867
5496659,Private room,Home in Chicago · ★4.44 · 1 bedroom · 1 bed · 1 shared bath,20,2023-12-18,2024-12-16,28501460,-87.57182,41.76477
6515667,Entire home/apt,Rental unit in Chicago · ★4.61 · 2 bedrooms · 2 beds · 1 bath,179,2023-12-18,2024-12-16,683529,-87.63895,41.91268
6528643,Entire home/apt,Rental unit in Chicago · ★4.82 · 2 bedrooms · 2 beds · 2 baths,168,2023-12-18,2024-12-16,683529,-87.68121,41.94342
6528832,Entire home/apt,Rental unit in Chicago · ★4.79 · 2 bedrooms · 3 beds · 2 baths,205,2023-12-18,2024-12-16,683529,-87.63864,41.91285
6528867,Entire home/apt,Rental unit in Chicago · ★4.83 · 2 bedrooms · 2 beds · 2 baths,189,2023-12-18,2024-12-16,683529,-87.63864,41.91285
6528967,Entire home/apt,Rental unit in Chicago · ★4.71 · 3 bedrooms · 3 beds · 2 baths,208,2023-12-18,2024-12-16,683529,-87.68115,41.94078
6552046,Private room,Home in Chicago · ★4.79 · 1 bedroom · 1 bed · 1.5 shared baths,48,2023-12-18,2024-12-16,33813743,-87.676,41.84827
6553226,Entire home/apt,Loft in Chicago · ★4.97 · 1 bedroom · 1 bed · 2 baths,245,2023-12-18,2024-12-16,2392656,-87.67265,41.90223
5537682,Entire home/apt,Guesthouse in Chicago · ★4.88 · 2 bedrooms · 3 beds · 2 baths,191,2023-12-18,2024-12-16,28715964,-87.66153,41.92032
5537683,Entire home/apt,Rental unit in Chicago · ★4.88 · 2 bedrooms · 4 beds · 1.5 baths,178,2023-12-18,2024-12-16,28715964,-87.66324,41.92061
6576714,Private room,Condo in Chicago · ★4.93 · 1 bedroom · 1 bed · 1 shared bath,83,2023-12-18,2024-12-16,34396037,-87.59546,41.77555
6588681,Entire home/apt,Rental unit in Chicago · ★4.86 · Studio · 1 bed · 1 bath,80,2023-12-18,2024-12-16,5212119,-87.70307,41.9305
6612044,Entire home/apt,Guest suite in Chicago · ★4.97 · 1 bedroom · 1 bed · 1 bath,98,2023-12-18,2024-12-16,11581930,-87.69654,41.97104
5571262,Entire home/apt,Condo in Chicago · ★4.96 · 2 bedrooms · 3 beds · 2.5 baths,246,2023-12-18,2024-12-16,12549865,-87.67208,41.89738
5576190,Private room,Bungalow in Chicago · ★4.56 · 1 bedroom · 1 bed · 1 shared bath,22,2023-12-18,2024-12-16,28501460,-87.57186,41.76302
5576191,Private room,Bungalow in Chicago · ★4.84 · 1 bedroom · 1 bed · 1 shared bath,30,2023-12-18,2024-12-16,28501460,-87.57225,41.76257
6634916,Private room,Condo in Chicago · ★4.98 · 2 bedrooms · 2 beds · 1 private bath,88,2023-12-18,2024-12-16,34473759,-87.69521,41.97186
5629872,Entire home/apt,Home in Chicago · ★4.95 · 3 bedrooms · 3 beds · 3.5 baths,0,2023-12-18,2024-12-16,22173890,-87.71266,41.92693
6644005,Entire home/apt,Condo in Chicago · ★4.86 · 2 bedrooms · 2 beds · 2 baths,0,2023-12-18,2024-12-16,21924626,-87.6486,41.94331
6654182,Entire home/apt,Rental unit in Chicago · ★4.95 · 1 bedroom · 1 bed · 1 bath,85,2023-12-18,2024-12-16,3574415,-87.63316,41.90409
6673071,Entire home/apt,Townhouse in Chicago · ★4.85 · 4 bedrooms · 4 beds · 3 baths,599,2023-12-18,2024-12-16,31719241,-87.66318,41.92909
5645139,Private room,Condo in Chicago · ★4.95 · 1 bedroom · 1 bed · 1 private bath,92,2023-12-18,2024-12-16,13195824,-87.65779,41.97188
6686012,Entire home/apt,Rental unit in Chicago · ★4.92 · 2 bedrooms · 3 beds · 1 bath,106,2023-12-18,2024-12-16,25505766,-87.70270598989589,41.92445304589874
5748576,Entire home/apt,Condo in Chicago · ★4.78 · 3 bedrooms · 4 beds · 1.5 baths,143,2023-12-18,2024-12-16,27909973,-87.69528,41.98658
6690014,Entire home/apt,Rental unit in Chicago · ★5.0 · 1 bedroom · 1 bed · 1 bath,0,2023-12-18,2024-12-16,35015726,-87.64367,41.93969
5785758,Private room,Rental unit in Chicago · ★4.93 · 1 bedroom · 1 bed · 1 shared bath,47,2023-12-18,2024-12-16,250400,-87.69803,41.85253
5804791,Private room,Rental unit in Chicago · ★4.81 · 1 bedroom · 1 bed · 1 shared bath,49,2023-12-18,2024-12-16,250400,-87.69845,41.8544
5805991,Private room,Rental unit in Chicago · ★4.88 · 1 bedroom · 1 bed · 1 shared bath,52,2023-12-18,2024-12-16,250400,-87.69681,41.85436
5807478,Private room,Rental unit in Chicago · ★4.94 · 1 bedroom · 1 bed · 1 shared bath,75,2023-12-18,2024-12-16,250400,-87.69828,41.85276
5807548,Private room,Rental unit in Chicago · ★4.70 · 1 bedroom · 1 bed · 1 shared bath,49,2023-12-18,2024-12-16,250400,-87.69695,41.85442
5847065,Private room,Rental unit in Chicago · ★4.56 · 1 bedroom · 1 bed · 1 shared bath,65,2023-12-18,2024-12-16,30356781,-87.65508,41.91775
6699565,Private room,Home in Chicago · ★4.80 · 1 bedroom · 1 bed · 2 shared baths,95,2023-12-18,2024-12-16,20449664,-87.79608,41.94201
6713251,Entire home/apt,Rental unit in Chicago · ★4.70 · 2 bedrooms · 3 beds · 2 baths,189,2023-12-18,2024-12-16,683529,-87.68047,41.94099
6716477,Entire home/apt,Rental unit in Chicago · ★4.66 · 3 bedrooms · 3 beds · 2 baths,205,2023-12-18,2024-12-16,683529,-87.68115,41.94072
6716705,Entire home/apt,Rental unit in Chicago · ★4.67 · 3 bedrooms · 3 beds · 2 baths,221,2023-12-18,2024-12-16,683529,-87.68115,41.94072
6724355,Entire home/apt,Condo in Chicago · ★4.82 · 2 bedrooms · 2 beds · 2 baths,159,2023-12-18,2024-12-16,32200299,-87.61363,41.78355
5850897,Private room,Home in Chicago · ★4.97 · 3 bedrooms · 3 beds · 2.5 baths,149,2023-12-18,2024-12-16,22588707,-87.61289,41.81436
6729727,Private room,Rental unit in Chicago · ★4.95 · 1 bedroom · 1 bed · 1 shared bath,125,2023-12-18,2024-12-16,35241159,-87.65735,41.97044
5851115,Entire home/apt,Rental unit in Chicago · ★4.85 · 3 bedrooms · 3 beds · 1 bath,121,2023-12-18,2024-12-16,28811949,-87.72146,41.87669
5861971,Entire home/apt,Rental unit in Chicago · ★4.65 · Studio · 3 beds · 1 bath,52,2023-12-18,2024-12-16,11710780,-87.70783,41.8867
5869607,Entire home/apt,Loft in Chicago · ★4.84 · 1 bedroom · 1 bed · 1.5 baths,0,2023-12-18,2024-12-16,26957265,-87.68237,41.88987
6732036,Entire home/apt,Rental unit in Chicago · ★4.91 · 2 bedrooms · 2 beds · 1 bath,140,2023-12-18,2024-12-16,34217631,-87.64535,41.8555
5874798,Private room,Condo in Chicago · ★4.90 · 1 bedroom · 1 bed · 1 private bath,99,2023-12-18,2024-12-16,30507677,-87.65904,41.93955
5882164,Entire home/apt,Rental unit in Chicago · ★4.0 · 2 bedrooms · 2 beds · 2 baths,125,2023-12-18,2024-12-16,3965428,-87.62138,41.89862
5933672,Entire home/apt,Rental unit in Chicago · 2 bedrooms · 2 beds · 2 baths,185,2023-12-18,2024-12-16,3965428,-87.64266,41.88668
6736478,Private room,Townhouse in Chicago · ★4.75 · 1 bedroom · 1 bed · 1.5 baths,107,2023-12-18,2024-12-16,4010906,-87.61305,41.81754
6750168,Entire home/apt,Condo in Chicago · ★4.70 · 2 bedrooms · 4 beds · 1 bath,54,2023-12-18,2024-12-16,1649647,-87.66797,41.91306
6757098,Entire home/apt,Condo in Chicago · ★4.70 · 2 bedrooms · 3 beds · 1 bath,65,2023-12-18,2024-12-16,1649647,-87.67641,41.8933
6764230,Private room,Rental unit in Chicago · ★4.73 · Studio · 1 bed · 1 shared bath,0,2023-12-18,2024-12-16,35411575,-87.621,41.78475
5980645,Private room,Rental unit in Chicago · ★4.73 · 1 bedroom · 1 bed · 1 shared bath,45,2023-12-18,2024-12-16,31050127,-87.74135,41.93483
5981743,Private room,Loft in Chicago · ★4.66 · 1 bedroom · 1 bed · 1 shared bath,139,2023-12-18,2024-12-16,24676863,-87.6762924194336,41.90943908691406
6764833,Private room,Condo in Chicago · ★4.45 · 1 bedroom · 1 bed · 1 shared bath,0,2023-12-18,2024-12-16,35411575,-87.62264,41.78591
6768827,Private room,Townhouse in Chicago · ★4.77 · 1 bedroom · 1 bed · 1.5 baths,137,2023-12-18,2024-12-16,4010906,-87.61503,41.81844
6780171,Entire home/apt,Rental unit in Chicago · ★4.86 · 2 bedrooms · 3 beds · 1 bath,154,2023-12-18,2024-12-16,683529,-87.67674,41.9435
6782452,Private room,Home in Chicago · ★4.97 · 1 bedroom · 1 bed · 1 private bath,68,2023-12-18,2024-12-16,35506107,-87.66111,41.97654
6790238,Private room,Condo in Chicago · ★4.58 · 1 bedroom · 1 bed · 1 shared bath,58,2023-12-18,2024-12-16,34317953,-87.72051,41.92616
5996942,Entire home/apt,Guest suite in Chicago · ★4.62 · 1 bedroom · 2 beds · 1 bath,52,2023-12-18,2024-12-16,30836055,-87.67544,41.82983
6014128,Entire home/apt,Rental unit in Chicago · 2 bedrooms · 2 beds · 2 baths,200,2023-12-18,2024-12-16,3965428,-87.63146,41.87132
6039038,Shared room,Rental unit in Chicago · ★4.73 · 1 bedroom · 1 bed · 2 shared baths,27,2023-12-18,2024-12-16,2907254,-87.68788,42.01653
6045978,Entire home/apt,Rental unit in Chicago · ★4.94 · 3 bedrooms · 3 beds · 2 baths,198,2023-12-18,2024-12-16,683529,-87.68242,41.94614
6051322,Private room,Boutique hotel in Chicago · ★4.67 · 2 bedrooms · 1 bed · 1 private bath,260,2023-12-18,2024-12-16,24705990,-87.66786,41.97183
7360731,Private room,Home in Chicago · ★5.0 · 2 bedrooms · 2 beds · 1 private bath,109,2023-12-18,2024-12-16,38553561,-87.70293607521315,41.98803976766943
6790448,Private room,Condo in Chicago · ★4.76 · 1 bedroom · 1 bed · 1 shared bath,0,2023-12-18,2024-12-16,34317953,-87.72025,41.92902
7370245,Entire home/apt,Rental unit in Chicago · ★4.87 · 1 bedroom · 2 beds · 1 bath,52,2023-12-18,2024-12-16,9959757,-87.70783,41.94664
6793653,Entire home/apt,Rental unit in Chicago · ★4.72 · 4 bedrooms · 4 beds · 2 baths,226,2023-12-18,2024-12-16,683529,-87.67674,41.9435
7384649,Hotel room,Serviced apartment in Chicago · ★4.91 · 2 bedrooms · 2 beds · 2 baths,328,2023-12-18,2024-12-16,24705990,-87.66861,41.97147
6821346,Entire home/apt,Condo in Chicago · 2 bedrooms · 2 beds · 2 baths,0,2023-12-18,2024-12-16,32717482,-87.67849,41.90921
